"Scenario","Region","Variable","Type","Year","Value"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2035","583.960000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2036","581.280000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2037","591.116000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2038","583.417000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2039","585.243000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2040","594.578000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2041","593.517000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2042","583.792000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2043","584.510000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2044","586.858000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2045","580.993000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2046","591.808000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2047","587.955000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2048","592.201000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2049","579.573000"
"Lower Scenario","Northwest Territories","Hydro / Wave / Tidal","Primary Fuel","2050","587.247000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2005","97.440000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2006","97.440000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2007","97.440000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2008","97.440000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2009","97.440000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2010","97.440000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2011","61.318000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2012","34.270000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2013","151.620000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2014","35.000000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2015","125.387000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2016","124.290000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2017","108.508000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2018","110.638000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2019","98.244000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2020","84.700000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2021","100.059000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2022","104.283000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2023","103.353000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2024","193.715000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2025","111.534000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2026","122.698000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2027","129.024000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2028","179.797000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2029","166.001000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2030","161.157000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2031","150.060000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2032","145.313000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2033","151.838000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2034","156.773000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2035","98.518000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2036","100.953000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2037","96.755000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2038","107.271000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2039","107.620000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2040","93.189000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2041","100.847000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2042","110.126000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2043","74.276000"
"Lower Scenario","Northwest Territories","Natural Gas","Primary Fuel","2044","75.085000"
